x,y
336.7141693610525,137.34301613178553
331.1367543763873,138.51469936555202
323.6041112078319,151.88844378390795
314.02574406000315,163.5297042168267
322.9515742646076,169.09096952300672
317.6834724062472,163.8774737821576
315.48897098224995,171.78776056644804
315.81122471313364,171.21983312195698
321.28423082654984,185.42705818669177
318.8129533058583,189.63109477687433
309.91099037659075,190.8189726474478
312.59924438236646,196.6273684072173
309.4971523308709,198.97706790394875
307.0732588232274,202.02680401844796
308.88379376569907,196.73998261297606
307.17366423038584,204.70108622115467
303.03001557123355,207.66988187419201
299.81737376713363,210.5331179547019
299.09761277049165,216.3652044501524
287.61841296526825,224.048203389772
286.8612521109641,237.4708640786556
281.0731068286002,234.93383241796903
280.6451602683039,240.08801862597093
270.83140912468883,239.0243865956404
274.6452589968652,238.55135664729306
281.00433805323496,241.54801059320394
273.9728291101732,249.55039969600017
280.29057118569915,255.48745270586227
283.0018070945682,266.84311862352916
274.1361137928998,272.7593591468621
263.8308006247149,275.69465358027117
262.2678807125512,283.1244235792036
266.98193928093485,286.6455551551458
265.68814900315726,290.1348041325758
262.36396465637284,290.78279614230314
265.7489905223452,300.01861481095705
260.15265220754816,301.4907643415761
256.4793544793384,293.89455738854997
250.89532456096686,304.3373940722275
243.73059427942061,315.7225978662433
247.05358566750786,316.8114831442331
245.7480070021037,311.30939188576826
239.6963238026485,318.9302858691374
232.24750574083495,324.0323551666214
221.7150832645565,317.403605364615
229.16260985829555,318.1332418409518
222.10363918524038,325.67240060817954
224.2652775969842,329.9441379136058
215.95764449691941,327.47782160002896
212.84104161408447,330.30063736475336
205.9340888587219,330.2728864032261
203.38290066633633,336.2609759613992
203.10315367858067,327.28082927732396
196.99217650054393,322.91835306933143
195.16172440726677,328.833490269907
190.49632119407397,327.5735975551175
185.89556496142652,328.86754589441153
177.97322979719186,322.2815985074303
163.67706282764905,329.2839239178059
164.14112799766164,330.53700864366624
167.37813190727437,323.24919975514393
153.8640887221981,325.48958824978024
151.98090859756076,316.47802300681036
149.7324186077001,315.98513228457995
141.52412357391754,315.6417997519661
126.06455203578447,313.49040802535495
121.15549955700718,317.1879687366415
119.16068380390668,319.9629012228024
104.56517775661956,314.5717887193261
107.05730333650274,312.7014011989128
109.17575376827128,303.547342753042
109.38742195475832,301.93777920840597
101.4035462733825,308.4784164376212
103.53659889210118,313.26087876108613
109.40300050984177,317.69741168253466
99.55317809953927,315.07505566617033
93.30271030007873,322.3593196493439
95.0037422667762,317.36216804119107
94.94115724715982,308.17605578221344
91.3059812240838,302.2153443741105
77.76811435263417,305.6892773669917
79.28293354354187,306.5507056072972
74.67567885923458,297.75020387126256
65.42749095539355,291.329060425977
61.797195143791086,295.8691701973914
64.3550210149171,285.5625815607738
57.119726244720084,281.28071260296474
41.315879470107404,283.3860924275586
39.25612826896544,280.96052584982715
45.00320196868594,279.5187162675846
40.11800184881844,279.85882636318024
42.62543622340841,278.1999094223282
41.87248581413806,274.28762946153824
37.17700459832962,271.9042889624139
30.002591714843273,266.0942282287063
34.49595506090007,273.8002232526206
38.967176527653216,262.699544555859
27.05092008269448,253.72080248147648
24.75698945545949,237.82854305882802
18.958293383591347,245.41986094171492
22.09778855220143,241.34962043108547
17.214712287721916,242.04041506973982
19.304066894284116,235.95680360234329
14.790090199339092,229.89332612515696
5.307529146006793,226.54426417532844
2.7843902405232934,217.9175632214597
5.086863356655311,219.01133902832999
6.898747625987895,212.66504731825947
-5.605189458990708,212.78844712121287
-9.572828088054743,205.27106785224603
-15.849896593921681,201.39137335138517
-6.853112409927794,196.53206750878834
-13.33257545429598,197.53755306856536
-12.9943045946619,183.7656018889075
-10.493053732011127,192.96035126526968
-24.941669095562666,182.7515580031476
-37.53599604583327,179.5063364488745
-28.748416612948176,177.15944304004555
-19.864764463393985,177.89117097011976
-11.583450678660052,179.76968877838797
-16.182974576998813,174.79505412790215
-22.271888433487533,168.691397234522
-21.66229559697105,164.01173553400753
-14.156421813714008,158.566627394203
-19.24087301900546,150.88865328227422
-15.609811553523434,141.1269001543728
-16.990684226129996,145.97616074956798
-15.340100278721295,141.91418835039485
-15.246185875552968,132.85502666328333
-19.27022407318442,128.79291643401152
-16.541802972907067,130.41916092323243
-15.09872906580819,133.28583788054414
-6.172232695468285,131.91992306811568
-0.7458806956830735,121.02947596720827
-8.088371902941155,119.34021913861235
-14.391863302299393,113.64613097220342
-8.304282865083964,117.1056610410266
-7.910360485642928,108.79718379066632
-4.520150305494189,99.01228002995848
-4.4053957300488635,95.91348270454876
-3.426983672418819,93.20219898628969
-6.057006678284469,86.34807408090819
-7.345118222788514,75.3278853749382
-2.491747285037159,78.1057380398638
3.9533174745034088,73.85273662928688
1.3707320543194452,74.66201363089188
6.81006810232803,71.80025515814218
17.204285127291485,67.49019429085145
16.25385667319087,61.885994248594315
9.663505586632269,62.16668857949128
12.186000945810587,61.2253437529394
24.774266272428008,55.35981073410069
14.685485187560673,54.40405274268296
19.323636097075138,47.03758305141514
24.515763637721765,48.349682501432945
22.6310059283702,43.49356658391566
34.00335024814409,36.85271257910432
36.22816444898299,21.550890814903802
31.022077796016134,22.539002176182795
41.165385633334196,15.289732393325522
44.18575202958191,13.53960765716289
51.92693506853753,7.022986357091416
56.09058335917056,3.6381726255722793
58.93212911071593,4.169651247258895
59.94738462846409,5.996413662061416
63.0815012357315,3.972610032634667
64.5302777099813,2.911984483339787
69.29603643457597,-3.4940021256123837
70.90380160375899,-9.039096829956424
74.33772728608682,-11.289664652326987
81.8439366164129,-7.110263714291332
80.071899023128,-7.51908981774582
87.22664882402108,-9.229109994750413
86.86249003641583,-15.470973211826209
95.26176630833724,-10.551595423361192
97.54874225484461,-7.177585722217018
86.16786924257504,-1.822149720906003
91.95039309792425,-3.584890819083261
96.40607509347535,1.213803534753045
96.97157768284022,5.894890407610802
105.04789703564846,5.723242724902981
108.05850091926675,-3.7229878657767874
117.62544033082457,-3.0369233655210666
128.26970866770148,-4.648055222285907
128.68469925329669,2.0778663672793956
141.75485374352107,0.41877413164517285
139.94699674072464,2.7742258653016503
142.18230750691674,3.8187651422464177
145.08010256238308,9.687470665573866
145.96097837815586,9.42349608517829
148.71673527574626,5.5690276471260685
151.7434270829237,7.95290959707501
161.42676069592477,9.304715125214475
164.68812790261302,8.667363921258964
172.93325588997402,12.204582582172483
162.39938081282256,9.135547449560207
167.12193173078933,11.713939063632097
172.70395248001938,14.331997990287082
172.69720907943895,14.37459584961705
183.13800890154317,6.089810904488458
199.70419036717053,12.95519727700711
201.2267421463274,8.768373152863678
202.42357837911746,10.204429032889669
207.38684352470207,18.576813546612353
208.07823447319268,20.623038070589033
205.70747185348333,17.916612461997662
212.64990690202623,21.548343525212793
213.07897372416383,19.410450669299415
225.0204947015813,26.396869839140653
228.74943415145037,15.39690764416079
243.68592548646942,17.902751838044946
242.41739872924416,17.900539645640556
245.58593690253235,22.66482344473441
252.17223331138013,20.3207256603937
251.9709709893409,33.136837549390954
255.46511679468995,32.957397360086595
252.8230617534881,36.69144156793195
261.11796157959077,42.26987338832333
261.9005704681501,44.799366194640676
272.4620494904846,51.409918156288
269.1159205403158,39.21178131475912
272.18231784368623,46.884374208352924
268.47076814562087,49.77794492706174
270.0557847485647,53.15390252495808
270.51100954318366,62.299671284031916
274.3595664343521,58.914665634345624
281.5104882063991,55.181124315025585
289.12751992035896,64.21627110481101
